path,agarose,bsa,timepoint_hr,capture_time,shot_order,gap_s,v_sticker,v_coating,v_bsa,v_agarose,v_control,v_tally,v_magnet,v_magnet_size,v_conf,v_notes,idx,dropped_dup,agarose_f,bsa_f,coating_f,control_f,magnet_f,tally_f,duplicate_shot,tally_certainty,tally_changed,gap,burst,tally_conflict,low_conf,arm,series
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225905696.jpg,0.6,non-BSA,12.0,2026-08-27 22:59:05.696,5,10.649,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,580,False,0.6,non-BSA,COOH,False,present,2,False,high,False,10.649,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/12 hrs/PXL_20260827_225925599.jpg,0.6,non-BSA,12.0,2026-08-27 22:59:25.599,6,19.903,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,581,False,0.6,non-BSA,COOH,False,present,3,False,high,False,19.903,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231002599.jpg,0.6,non-BSA,12.0,2026-08-27 23:10:02.599,7,637.0,0.4 PEG,PEG,False,0.4,True,1,none,,high,,582,False,0.6,non-BSA,PEG,True,none,1,False,high,False,637.0,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231041431.jpg,0.6,non-BSA,12.0,2026-08-27 23:10:41.431,8,38.832,0.4 PEG,PEG,False,0.4,True,2,none,,high,,583,False,0.6,non-BSA,PEG,True,none,2,False,high,False,38.832,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231103164.jpg,0.6,non-BSA,12.0,2026-08-27 23:11:03.164,9,21.733,0.4 PEG,PEG,False,0.4,True,2,none,,high,,584,False,0.6,non-BSA,PEG,True,none,3,False,high,True,21.733,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231147704.jpg,0.6,non-BSA,12.0,2026-08-27 23:11:47.704,10,44.54,0.6 COOH,COOH,False,0.6,True,1,none,,high,,585,False,0.6,non-BSA,COOH,True,none,1,False,high,False,44.54,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231211243.jpg,0.6,non-BSA,12.0,2026-08-27 23:12:11.243,11,23.539,0.6 COOH,COOH,False,0.6,True,3,none,,high,,586,False,0.6,non-BSA,COOH,True,none,2,False,high,True,23.539,2,False,False,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/12 hrs/PXL_20260827_231232825.jpg,0.6,non-BSA,12.0,2026-08-27 23:12:32.825,12,21.582,0.6 COOH,COOH,False,0.6,True,3,none,,high,,587,False,0.6,non-BSA,COOH,True,none,3,False,high,False,21.582,2,False,False,control,0.6_non-BSA_COOH_control_r3
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084153934.jpg,0.6,non-BSA,21.5,2026-08-28 08:41:53.934,1,,0.6 PEG,PEG,False,0.6,False,1,present,large,high,,588,False,0.6,non-BSA,PEG,False,present,1,False,high,False,,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r1
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084231375.jpg,0.6,non-BSA,21.5,2026-08-28 08:42:31.375,2,37.441,0.6 PEG,PEG,False,0.6,False,2,present,large,high,,589,False,0.6,non-BSA,PEG,False,present,2,False,high,False,37.441,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r2
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084249640.jpg,0.6,non-BSA,21.5,2026-08-28 08:42:49.640,3,18.265,0.6 PEG,PEG,False,0.6,False,3,present,large,high,,590,False,0.6,non-BSA,PEG,False,present,3,False,high,False,18.265,1,False,False,magnet,0.6_non-BSA_PEG_magnet_r3
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084327210.jpg,0.6,non-BSA,21.5,2026-08-28 08:43:27.210,4,37.57,0.6 COOH,COOH,False,0.6,False,1,present,large,high,,591,False,0.6,non-BSA,COOH,False,present,1,False,high,False,37.57,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r1
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084402659.jpg,0.6,non-BSA,21.5,2026-08-28 08:44:02.659,5,35.449,0.6 COOH,COOH,False,0.6,False,2,present,large,high,,592,False,0.6,non-BSA,COOH,False,present,2,False,high,False,35.449,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r2
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_084427580.jpg,0.6,non-BSA,21.5,2026-08-28 08:44:27.580,6,24.921,0.6 COOH,COOH,False,0.6,False,3,present,large,high,,593,False,0.6,non-BSA,COOH,False,present,3,False,high,False,24.921,1,False,False,magnet,0.6_non-BSA_COOH_magnet_r3
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085720753.jpg,0.6,non-BSA,21.5,2026-08-28 08:57:20.753,7,773.173,0.6 PEG,PEG,False,0.6,True,1,none,,high,,594,False,0.6,non-BSA,PEG,True,none,1,False,high,False,773.173,2,False,False,control,0.6_non-BSA_PEG_control_r1
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085734553.jpg,0.6,non-BSA,21.5,2026-08-28 08:57:34.553,8,13.8,0.6 PEG,PEG,False,0.6,True,2,none,,high,,595,False,0.6,non-BSA,PEG,True,none,2,False,high,False,13.8,2,False,False,control,0.6_non-BSA_PEG_control_r2
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085758291.jpg,0.6,non-BSA,21.5,2026-08-28 08:57:58.291,9,23.738,0.6 PEG,PEG,False,0.6,True,3,none,,high,,596,False,0.6,non-BSA,PEG,True,none,3,False,high,False,23.738,2,False,False,control,0.6_non-BSA_PEG_control_r3
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085932728.jpg,0.6,non-BSA,21.5,2026-08-28 08:59:32.728,10,94.437,0.6 COOH,COOH,False,0.6,True,1,none,,high,,597,False,0.6,non-BSA,COOH,True,none,1,False,high,False,94.437,2,False,False,control,0.6_non-BSA_COOH_control_r1
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085941905.jpg,0.6,non-BSA,21.5,2026-08-28 08:59:41.905,11,9.177,0.6 COOH,COOH,False,0.6,True,2,none,,high,,598,False,0.6,non-BSA,COOH,True,none,2,False,high,False,9.177,2,False,False,control,0.6_non-BSA_COOH_control_r2
0.6 BACK/NON BSA/21.5 hrs/PXL_20260828_085953523.jpg,0.6,non-BSA,21.5,2026-08-28 08:59:53.523,12,11.618,0.6 COOH,COOH,False,0.6,True,3,none,,high,,599,False,0.6,non-BSA,COOH,True,none,3,False,high,False,11.618,2,False,False,control,0.6_non-BSA_COOH_control_r3
